RECORD CODE,CLIENT TYPE,CLIENT NUMBER,ACCOUNT NUMBER,SUBACCOUNT NUMBER,OPPOSITE PARTY CODE,PRODUCT GROUP CODE,EXCHANGE CODE,SYMBOL,EXPIRATION DATE,CURRENCY CODE,MOVEMENT CODE,BUY SELL CODE,QUANTTTY LONG SIGN,QUANTITY LONG,QUANTITY SHORT SIGN,QUANTITY SHORT,EXCH/BROKER FEE / DEC,EXCH/BROKER FEE / DC,EXCH/BROKER FEE CUR CODE,CLEARING FEE / DEC,CLEARING FEE D C,CLEARING FEE CUR CODE,COMMISSION,COMMISSION D C,COMMISSION CUR CODE,TRANSACTION DATE,FUTURE REFERENCE,TICKET NUMBER,EXTERNAL NUMBER,TRANSACTION PRICE / DEC,TRADER INITIALS,OPPOSITE TRADER ID,OPEN CLOSE CODE
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059763,"      ",000596,000091900000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059764,"      ",000597,000091900000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059765,"      ",000598,000091900000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059766,"      ",000599,000091900000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059767,"      ",000600,000091950000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059768,"      ",000601,000091950000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059769,"      ",000602,000091950000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059770,"      ",000603,000091950000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059771,"      ",000604,000091950000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059772,"      ",000605,000091950000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059773,"      ",000606,000091950000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059774,"      ",000607,000091950000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059775,"      ",000608,000092000000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059776,"      ",000609,000092000000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059777,"      ",000610,000092050000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059778,"      ",000611,000092150000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059779,"      ",000612,000092150000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059780,"      ",000613,000092150000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059781,"      ",000614,000092150000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059782,"      ",000615,000092150000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059783,"      ",000616,000092150000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059784,"      ",000617,000092150000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059785,"      ",000618,000092150000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059786,"      ",000619,000092150000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059787,"      ",000620,000092150000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059788,"      ",000621,000092150000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059789,"      ",000622,000092200000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059790,"      ",000623,000092200000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059791,"      ",000624,000092200000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059792,"      ",000625,000092250000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059793,"      ",000626,000092250000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059794,"      ",000627,000092250000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059795,"      ",000628,000092250000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059796,"      ",000629,000092450000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059797,"      ",000630,000092600000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059798,"      ",000631,000092650000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059799,"      ",000632,000092650000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059800,"      ",000633,000092650000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059801,"      ",000634,000092650000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059802,"      ",000635,000092800000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059803,"      ",000636,000092800000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059804,"      ",000637,000093050000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059805,"      ",000638,000093050000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059806,"      ",000639,000093050000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059807,"      ",000640,000093050000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059808,"      ",000641,000093100000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059809,"      ",000642,000093100000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059810,"      ",000643,000093100000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059811,"      ",000644,000093100000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059812,"      ",000645,000093150000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059813,"      ",000646,000093200000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059814,"      ",000647,000093200000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059815,"      ",000648,000093200000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059816,"      ",000649,000093250000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059817,"      ",000650,000093250000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059818,"      ",000651,000093350000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059819,"      ",000652,000093350000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059820,"      ",000653,000093350000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059821,"      ",000654,000093350000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059822,"      ",000655,000093350000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059823,"      ",000656,000093350000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059824,"      ",000657,000093350000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059825,"      ",000658,000093350000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059826,"      ",000659,000093350000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059827,"      ",000660,000093350000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059828,"      ",000661,000093550000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059829,"      ",000662,000093550000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059830,"      ",000663,000093550000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059831,"      ",000664,000093550000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059832,"      ",000665,000093550000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059833,"      ",000666,000093550000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059834,"      ",000667,000093550000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059644,"      ",000477,000091650000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059645,"      ",000478,000091650000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059646,"      ",000479,000091900000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059647,"      ",000480,000091900000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059648,"      ",000481,000092050000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059649,"      ",000482,000092300000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059835,"      ",000668,000091700000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059836,"      ",000669,000091750000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059837,"      ",000670,000091800000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059838,"      ",000671,000091800000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059839,"      ",000672,000091800000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059840,"      ",000673,000091850000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059841,"      ",000674,000091850000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059842,"      ",000675,000091900000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059843,"      ",000676,000091900000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059844,"      ",000677,000091900000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059845,"      ",000678,000091900000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059846,"      ",000679,000091900000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059847,"      ",000680,000091950000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059848,"      ",000681,000091950000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059849,"      ",000682,000092000000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059850,"      ",000683,000092000000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059851,"      ",000684,000092050000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059852,"      ",000685,000092150000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059853,"      ",000686,000092150000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059854,"      ",000687,000092150000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059855,"      ",000688,000092200000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059856,"      ",000689,000092200000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059857,"      ",000690,000092200000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059858,"      ",000691,000092200000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059859,"      ",000692,000092200000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059860,"      ",000693,000092250000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059861,"      ",000694,000092250000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059862,"      ",000695,000092250000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059863,"      ",000696,000092250000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059864,"      ",000697,000092600000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059865,"      ",000698,000092600000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059866,"      ",000699,000092650000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000002,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059867,"      ",000700,000092700000000,"      ","       ",O
